col1,col2,col3,col4,col5,col6,col7,Outcome
0.6087822652005019,0.5612345599805352,0.1733873937196475,0.5618719586062867,0.03468465603034654,0.41986598897264027,0.5299266349329129,1
0.041697611207423435,0.9722244340541136,0.35516648913691606,0.2384871321686447,0.12295786718096191,0.3323927207032362,0.16720648866378862,0
0.7981489522523327,0.5083509717015369,0.12482703529629458,0.2773883802583482,0.06810000144461992,0.2941848576898842,0.08790696928604402,1
0.5309244627856994,0.11031771688453829,0.3904261138342733,0.3743879282304162,0.7026348505076588,0.7849635729188773,0.8303919513969773,1
0.7591089984640347,0.9889985321230654,0.8585877358711955,0.8777960326684374,0.8998789661275415,0.6289062299690016,0.8071191796541357,1
0.9723688256390025,0.13889538965808224,0.6170951167152658,0.03014692593228807,0.27072811090889715,0.44627772184835024,0.026062584797725497,1
0.35970075196365303,0.15799904326309644,0.9801366923139182,0.11729545832745947,0.08525452540019574,0.7652141617608436,0.15122386974352708,0
0.3681636593583404,0.7985665713738214,0.04910691937036893,0.19987215384141843,0.6434754200529166,0.6307401303458311,0.8463469021949932,0
0.6509820838048481,0.31679369996584616,0.2163007087016121,0.15303045614855448,0.8287376980489517,0.8536197784196489,0.1491292205087963,1
0.21790328209252452,0.5307863208312327,0.553105695807135,0.7180898619401909,0.9300075298734461,0.9114335232511425,0.6655526377667895,0
0.27806701784563725,0.44990983086038694,0.4141357725896323,0.48829975996230257,0.04948622672648639,0.6900341488125562,0.6129504272208289,0
0.3525265804178489,0.6870591212531804,0.8143255606883345,0.8300060571789937,0.8101908434192233,0.31815949526720366,0.020280828980203447,0
0.9335482433701869,0.28257747563104274,0.004109672748835114,0.16203063475144008,0.6942191509379433,0.38481117148005917,0.6722357215843804,1
0.2584926806362786,0.9014516951705934,0.6094129825912937,0.21025468751004228,0.17732782316107798,0.8816802674972076,0.29973297993246095,0
0.18749014910275297,0.12585982977192633,0.9816868661701821,0.34316039322501435,0.7073017407819461,0.7960550165124692,0.04340372435505513,0
0.8073867647840465,0.5593837245223622,0.5034365393781942,0.04081338128928136,0.9507352114240474,0.5178919493938259,0.9777497697297218,1
0.25425368720383723,0.746386698087252,0.5290618675709932,0.436756382155815,0.4634374681497976,0.7420417086612164,0.9895667065952004,0
0.5313742061519111,0.0942767155505767,0.5169587585225769,0.8691204518226372,0.27053696820665274,0.02541091472699042,0.4176595036396997,1
0.15810550447990035,0.8414471706122695,0.2767056993485624,0.23101365866287504,0.7754125562218178,0.9186934542015012,0.3519143055370072,0
0.26514918357625517,0.4407655883918814,0.5473961946829725,0.011515332645333554,0.9958713634186046,0.865808846111238,0.2387234093359809,0
0.8004431046415654,0.5191572082778886,0.8827186111851776,0.3500534369145506,0.5746888127257656,0.09660136587480117,0.05582926264999044,1
0.8270261169887421,0.9793580777447186,0.7667870948520553,0.4133519007864602,0.2973382833910818,0.8496785863738955,0.5993005950481886,1
0.9600932538038645,0.9299189253726647,0.6044628531155054,0.008627921617237466,0.9696046926962997,0.7816704580391967,0.35253954060215176,1
0.47043603518324084,0.9939689325880419,0.9281412111977537,0.9396278567735737,0.9168641388063,0.24040434865321114,0.16139591227529537,0
0.8082507420641157,0.11498354575729774,0.3957828455639034,0.04610580204080239,0.9241952576465574,0.37709637869281687,0.6359173946604455,1
0.07897805134228186,0.7692022005661877,0.2002054778230662,0.46772480955914386,0.7028948731725403,0.6769127962030728,0.46744870751922696,0
0.9276820185395844,0.30900428133173263,0.9225766875014225,0.34967583765401744,0.4478088357613157,0.21225477119527758,0.42792348036068006,1
0.14499198823544202,0.49981956943947636,0.47275553868808085,0.7929080522355245,0.9625169756851742,0.2906521261956242,0.640101488486963,0
0.39521351162348883,0.2353724932329877,0.605854542307123,0.1578155959651858,0.04402545075493225,0.2616001185316087,0.6225722730761148,0
0.3731550505749358,0.5943361135816012,0.5455358064993172,0.8778020094488339,0.3696212341812054,0.20553288184162033,0.7403581892747211,0
0.9477073198238346,0.48719269795474496,0.3271721421921846,0.4312187945871926,0.1189570081917698,0.6436320328467247,0.39601534427139273,1
0.9440835276423086,0.5285333555346586,0.8001047010675103,0.2804390340405071,0.9541786728154236,0.8491835029155288,0.861752636872547,1
0.027398362320743108,0.39377784384390635,0.3955115531584432,0.925350727619385,0.6623469003440742,0.8820562394474084,0.18169797714163738,0
0.9218980127911007,0.00991185692974228,0.6837716499958477,0.3054187780476726,0.5706276540347709,0.43620275426989563,0.545604489594523,1
0.11885260937576358,0.27061825907143233,0.7040462269335904,0.3186266313456113,0.405695038282303,0.3700593825309213,0.36135960242810683,0
0.7859847421386964,0.5399218660944798,0.02110583050235937,0.009649502652340991,0.46005476680798585,0.7520530165549514,0.8291480109765407,1
0.2370806949461176,0.6530907950277582,0.29741318157497765,0.3680053121415723,0.08365822612669427,0.8296136862339374,0.45879315372183627,0
0.051991781775863055,0.03400196547993928,0.41694255337902597,0.6509319128375162,0.42397882311600876,0.05011670725122963,0.12938120004871478,0
0.5534854321040329,0.596050829522206,0.8881061501093,0.07158628292779701,0.9878787387506166,0.044282362027433186,0.47467824675922077,1
0.3384317962054785,0.3983853662768013,0.14945754245417253,0.9929018076779854,0.5433640331415537,0.4043044749395366,0.8385621166145494,0
0.8775821419966648,0.9703351536252317,0.38837777487077296,0.7556137728549834,0.6362541006711449,0.360094956017177,0.6984709737116255,1
0.40644527487172466,0.8195516100199254,0.39865605277496663,0.3182078732793282,0.3477909518434159,0.817227952119916,0.8642887993660312,0
0.7969857324246514,0.029527485187583413,0.46946364412517727,0.39108991697221984,0.032423649605089255,0.36895272825273406,0.6816096255732779,1
0.841799154150769,0.8770861106754944,0.6617926372584335,0.25459771943948295,0.06015642640754837,0.6089462043257603,0.6178212400359809,1
0.388862351237653,0.0033864598463666518,0.6218216735309275,0.05567722702479172,0.16723261614593077,0.9343952140205988,0.28861840869130895,0
0.1700132082605632,0.8971057182572856,0.7198935675523765,0.4433143795792891,0.6575975633209334,0.020588894519322443,0.6822499174534292,0
0.8484598268391218,0.29531005181278935,0.8322091883425352,0.4286450761567413,0.47392439564498257,0.6696989726629144,0.9423959086310618,1
0.24679977649112317,0.7227983944973919,0.5773928740929039,0.6687883038808545,0.1622126383441037,0.7853054575658638,0.5547362406664633,0
0.6344349349832562,0.41257894397615624,0.12225291135494187,0.23372509224303917,0.23943559117643398,0.24539264750298406,0.5711660657027157,1
0.780181013643868,0.941866989814327,0.3121267228057715,0.7711165324594182,0.9076554667731351,0.05011320152140131,0.6568072795193951,1
0.5525426320593305,0.4808865194411118,0.08579768597075266,0.9428929067497763,0.7650477260848308,0.2370692547774207,0.49492352449549604,1
0.28257625494817373,0.02520930384189557,0.6938057420345701,0.8722744833345413,0.37115185855100663,0.17890119495339307,0.03170287722867171,0
0.8133530077226135,0.4696011308725493,0.2269045212752686,0.7398679007658091,0.7377607573557834,0.291277445556252,0.30858079604661603,1
0.4157576138717768,0.3539094013572448,0.2740561396074329,0.5746637625665618,0.6397414404485883,0.6335944651799562,0.7941242573879891,0
0.02883128011484859,0.5929858104847711,0.8581095970363257,0.5459706162650999,0.4990880651664428,0.760582652894722,0.16364782872935524,0
0.7915967642652565,0.5110987443201821,0.7082071821824533,0.27228660158464535,0.16475360393477134,0.7161423206982258,0.06863419325472042,1
0.48967060077792435,0.8557296257166296,0.22897339667582772,0.3365891264642984,0.004544589471733862,0.6414165524860292,0.26641384798889656,0
0.5982495111651301,0.8195081247196775,0.6573322907518997,0.16221368800283986,0.9704575963961374,0.8440529276789241,0.41599359495183263,1
0.07460880071340392,0.631974841523242,0.921631736265581,0.32329470123853254,0.21194595532724392,0.9427352887536099,0.8712898869598869,0
0.6798301012773188,0.9197136407654989,0.9266163802934104,0.544222714980703,0.46311440380050495,0.7999360307481267,0.0596867188721365,1
0.6722533383912433,0.13632272237473042,0.9211375657971984,0.9163673222389728,0.0131352092538507,0.06833235983395769,0.3660276114580209,1
0.8703281358500013,0.9255246248477047,0.9085331862976427,0.37816946587994227,0.6396212286835768,0.8258938745220096,0.965291807386174,1
0.49873609811765196,0.12239602552398199,0.9243031667448169,0.13049811931733601,0.7733348307687564,0.7746162348365717,0.7830175187770302,0
0.12989157411410512,0.9209991531513178,0.02198451359381348,0.9309504103052846,0.4312902570488697,0.8316727481664524,0.9786341850549609,0
0.9683573292335186,0.24163191294417585,0.9084692450530814,0.2701377250993636,0.35306869234356597,0.6025010651205144,0.23084745253466044,1
0.44887642802400074,0.5325792310141244,0.5904090960641896,0.9224382197097685,0.9271829544232625,0.5332897952207861,0.9532969054910712,0
0.29091910509419594,0.10793296056462398,0.10929053832400681,0.5446269600074286,0.07116795069108772,0.4166413570869423,0.884992945232084,0
0.07669503510838505,0.1556878172682381,0.7929713173855092,0.4224230542317019,0.7162896921770258,0.682657960337061,0.03472626435283388,0
0.6747160652778547,0.3473987494444667,0.8273085822298265,0.8099254622048232,0.333846941126828,0.7087082471830697,0.2968405436931535,1
0.19233726530978634,0.14985271970841518,0.35135036846896095,0.9315083136066932,0.7692246285944361,0.5251345919555879,0.7017650712698583,0
0.445784651426537,0.6705521517969694,0.21148752530731574,0.6794892945798099,0.24528271314851768,0.8313875759827484,0.6039730603213439,0
0.45458734258439826,0.9422405072533261,0.6469044692202246,0.7804375292538417,0.31974908706072114,0.06782030606660339,0.07807129871669916,0
0.4263040990887257,0.1841684327130929,0.433921591380922,0.5943411540340364,0.7510720345606107,0.10223347613289402,0.5687059506148437,0
0.6153722547523891,0.2797624784532682,0.9869617378607441,0.23529224756353495,0.9470652855775669,0.8282680558492987,0.8094782052175383,1
0.49157473089351467,0.08487823563390096,0.2654186446757475,0.30192153442334924,0.5635127360867729,0.49054382627971915,0.20943554726222624,0
0.5469682122125014,0.5308921414691795,0.6496778273995849,0.48321668152894603,0.4062184133647778,0.05213300738402615,0.2058342223600974,1
0.8953676224868905,0.17362920039116436,0.4719889701322856,0.6828384237527639,0.8384714429600157,0.7524375700320014,0.7268746546451175,1
0.29618614111068886,0.5620634079517756,0.3048266089725016,0.030212401897086516,0.9452182547481833,0.7606535545589044,0.9110277479947613,0
0.6008892936545526,0.07811767552761051,0.10923838844850975,0.9524522273466922,0.6276652528728777,0.2641624981650176,0.26576163327316227,1
0.17433399193712817,0.4731264054857732,0.5437274306913126,0.8370739924828795,0.19884367739265307,0.14692563360706345,0.9709652795312645,0
0.16828292563645397,0.7530374703839832,0.5667402202366006,0.4760334772516579,0.32766858439415314,0.14077590455894506,0.5568416738851818,0
0.17162547628994584,0.5491820900315537,0.29593400404901815,0.528824482784161,0.19210580321553794,0.052971767953073456,0.08163171956209281,0
0.9493700306524222,0.49262594075755506,0.36578810387382166,0.1432225471247981,0.949122269241713,0.5617299830181195,0.8981433355105101,1
0.5702038072166349,0.1596532165449016,0.2852687722881988,0.7902893207554215,0.3023309499099307,0.06338317879867283,0.9638006483684715,1
0.012163657530370742,0.579947959395878,0.5059314131275183,0.2898861394668917,0.7372251078148491,0.20986078040631972,0.006629814895675157,0
0.08086015553560266,0.7247183186871015,0.0930633500315663,0.9593361059386027,0.2909996274175277,0.0909741127580056,0.7806025858602602,0
0.839578144143145,0.9951962924462364,0.231075431749865,0.9996931956361853,0.9828662093477637,0.692204120084464,0.6427719194263433,1
0.22683109906683918,0.238674858781452,0.7989784155863957,0.7506569237434908,0.9730849967016002,0.511387991543264,0.18739017143399683,0
0.4000367712565558,0.7005952819043532,0.23809108010507596,0.2841359407687053,0.7570256925671613,0.7960478635208402,0.6263773650773613,0
0.7972777866685615,0.7296858387652485,0.6940044719173554,0.6498760552123731,0.5316212983834501,0.8056247108839617,0.8634100095641314,1
0.2892027039288073,0.11883595881953513,0.7269729701432464,0.7817099960373519,0.6558422986084953,0.24116614090544886,0.399207221777664,0
0.43637966975890097,0.13469890536471174,0.31716328152204454,0.6287681444849492,0.6169439802135283,0.7356920275857254,0.38841359521607677,0
0.8499559290014435,0.5935394281420404,0.6460443368484392,0.6538157516607599,0.14535875415888821,0.59207478057759,0.22048676965869363,1
0.8478095253949229,0.6328788783727097,0.8635333501479898,0.41305909358994863,0.2671776697256576,0.7151428026850055,0.9207894010481235,1
0.34464015614269383,0.917071890820495,0.9190285520665772,0.3066601113853633,0.4172761073340253,0.2600724699725011,0.1824664768859331,0
0.166582141409918,0.9258428781626191,0.19090633475899932,0.43190180316763005,0.28112716748688626,0.4546743437534677,0.5036922239184692,0
0.7752381983735545,0.5525698952124695,0.6803704944677637,0.6342466508354521,0.024325919119528305,0.9840578974866253,0.5802362181265208,1
0.4980143646231189,0.5510726755954874,0.5257863265576455,0.05273583277690841,0.23580117623896468,0.9900769108325687,0.4634108160164545,0
0.06386191736919855,0.1846068588259796,0.09102897404949017,0.861525930480214,0.3696179133213614,0.8086314700060215,0.6718450274651225,0
0.25562359610013563,0.12598904959300383,0.061164624384029365,0.31715112597432393,0.43467174533792396,0.30794945360488735,0.23252698793717808,0
0.1395593845953721,0.16440340089399097,0.354568161219425,0.6863468294677415,0.015013593537702818,0.9314729883999231,0.9963494737495773,0
0.000694061985980543,0.4664784114149909,0.8459488384997259,0.3263111647890855,0.5575464422961844,0.588306699772389,0.22777182306599497,0
0.06951434586889094,0.699163167469991,0.05757221745177643,0.04484797964911036,0.9682695229810739,0.3398244147025753,0.55648524802343,0
0.5073389934478186,0.02405077323947813,0.6340486563334728,0.36107785064633957,0.25255873487878433,0.046122038858746994,0.5966549723789675,1
0.861947878278438,0.14538361912929487,0.0388024973872948,0.9383550099673749,0.03645532128147466,0.7874013894720335,0.23806744286418224,1
0.4478164444367466,0.6334087509181522,0.8618282829468116,0.13532544121809187,0.45852538979198476,0.09451551522284296,0.9694475231468319,0
0.8236544085958909,0.680557715170679,0.47586557746018865,0.32823536229720773,0.48588042094796524,0.5687417681860005,0.32863639285240276,1
0.7487358137958329,0.9582242903226107,0.6626652885793847,0.6455794071612059,0.6534695875354938,0.13841904516354964,0.40292825886369277,1
0.616434838980645,0.005131134053833031,0.5095401256032009,0.42688872427633107,0.24023664299661895,0.7511634891008744,0.6343766939484748,1
0.5825673216083965,0.877288534137375,0.3586102781012377,0.8069569246369624,0.5553827092648717,0.4667777244068254,0.7350409710262276,1
0.3420797414093236,0.8879185606791243,0.05110359878789239,0.971405015584467,0.267548531762124,0.6534118833264445,0.7896166577158255,0
0.988511580610294,0.3396636878101619,0.25752470919221215,0.31378843698318903,0.063800872508878,0.9353651673679592,0.4989829855885619,1
0.46279853735551724,0.7978463493138858,0.40777859122782345,0.23158793349661522,0.32516543298073974,0.7346949087296981,0.8507027949711118,0
0.0010446339817605788,0.802569375205601,0.199421477919425,0.8953086851687413,0.7659983291947092,0.5512118017767368,0.039226427439795764,0
0.06707999122133401,0.22805034914946753,0.015959061699141186,0.2950421034993931,0.23119484829447068,0.8317702503136063,0.7610015814315626,0
0.2530463233871063,0.3138403828154316,0.7709665194429169,0.6399902278845718,0.38229952162221037,0.92231251592976,0.48643636334500684,0
0.04227117528966862,0.6279426963109528,0.3676564195659673,0.5036627569556728,0.987206833213183,0.16733212869847636,0.17698475057660035,0
0.522372522728771,0.07437426899468835,0.875851023197522,0.1116740679937418,0.10454186235147245,0.1990424624697048,0.5853683348074146,1
0.5283940936894639,0.6068216056479104,0.39926407975336875,0.9367128458303389,0.30387572085020265,0.4856907372900635,0.243447125702542,1
0.5872074302788133,0.9522266682771445,0.032709592009480426,0.2208681854079877,0.20020643609640298,0.9585877523978471,0.5935341811215771,1
0.24679842878858382,0.8598021880412243,0.1591452657096606,0.38576361511118673,0.06937958573258951,0.17662119243380991,0.7001982303613401,0
0.08997590269833078,0.2182744899400083,0.663876463855634,0.49729858546748873,0.2711965385960621,0.4607312820649595,0.4591651949378992,0
0.09219538122150817,0.9115915315418502,0.32670071880078944,0.472409765566809,0.5822835865513287,0.25730858387271316,0.7651711843461501,0
0.28561355889526496,0.7410579462266028,0.6481759985542732,0.7697657083229943,0.11173789597710404,0.3417283551506225,0.7886083862538863,0
0.5651252583841586,0.7841616842704578,0.704257927997586,0.47010095368156124,0.26437443389875925,0.04923577456005013,0.9785075819447446,1
0.28846290384714346,0.39713519829556054,0.6843449867786329,0.3255480321710673,0.7052838764933905,0.3529487483763529,0.718220874610174,0
0.07929364358010049,0.48977146388753623,0.43880620667050874,0.34114152773123685,0.1261815839324817,0.5790745398234436,0.12432617570413751,0
0.014787555724316004,0.5057884190441543,0.28438061889246524,0.7431687373894661,0.48667582415921773,0.11485155553074278,0.8910957030196826,0
0.6710020540493152,0.8513000809352417,0.4034305471750951,0.31497998503217894,0.09243367853703433,0.971477572279957,0.2600758027119836,1
0.37044801482426626,0.9731255368580994,0.7542111005620513,0.7613720333327271,0.2266623375337432,0.40647649767950367,0.7553997036323692,0
0.44705632512561144,0.6713206431656218,0.2436607052032752,0.33389462537348724,0.7069350217007313,0.07380057943255836,0.6861915344820432,0
0.12151384333622417,0.43126433742210213,0.048386896470177576,0.04294766286650764,0.5889248731558219,0.7256226991877065,0.3751780216584083,0
0.3436654200431236,0.4002680552258101,0.7622955954339605,0.2674397561098567,0.6771763032363577,0.27964940858507237,0.7692354396718711,0
0.10687927682994758,0.5618433591558744,0.7760604265854347,0.817954268198399,0.6268041647291774,0.7832286261398802,0.23905363306507688,0
0.46229286390157875,0.39129775369934383,0.5564965925237741,0.6779183156927131,0.5895546010853044,0.5929283184937808,0.36295063818028017,0
0.6819601834283912,0.5386888707090608,0.9411263012330915,0.9060490841435543,0.190760694038571,0.08363594827842336,0.10397553623753197,1
0.9709283271665023,0.9502684142096869,0.15044450031947754,0.06567106051429339,0.08508626454019019,0.6264636733214647,0.3396452832217449,1
0.741367873890591,0.9317180111513828,0.40146001189510494,0.32887443866783517,0.2117620942844246,0.0015017445516981587,0.4014664576105673,1
0.4173434813442498,0.6221358540528816,0.21028793087252218,0.6552497178034378,0.2247312714449723,0.43747849881413725,0.576135858079153,0
0.5800338991414574,0.31899978585373345,0.6669814553980704,0.5920086987354825,0.6037813001938269,0.5554593429342812,0.22181485902491271,1
0.4916432815549303,0.7004205981793541,0.9423056126599152,0.9211157871150598,0.9680719352672377,0.2637139862451894,0.09787724844466339,0
0.1871309047004054,0.942274207304247,0.36038832837029233,0.5461282899315615,0.2826901104796934,0.7487381384107713,0.5714604370604622,0
0.12619398400864557,0.08589198506594486,0.5789457866206419,0.9908658012997685,0.14772900799312405,0.8727537164526463,0.39694105760087783,0
0.7621916282306939,0.8515379378152726,0.8565151081337329,0.032357068901612274,0.9221963026523619,0.4150026135220475,0.6054032962032052,1
0.48836164694107376,0.4872235103192357,0.6133480205403673,0.4927994020798049,0.7616636105972446,0.9275219723701932,0.3561337600715204,0
0.6160461448065965,0.7184624779806906,0.590571212272041,0.4861909343833768,0.2573352253002794,0.7359734358796324,0.6301387247296565,1
0.40325429700525917,0.15706795452301792,0.6291198058399547,0.7669784815729854,0.30542974752865104,0.995295388274499,0.09940892962058667,0
0.2650778691167852,0.49386348714367834,0.7216373144428152,0.20673571525766576,0.40204353750704047,0.20421103848763578,0.5431342461478865,0
0.17603254875469487,0.6686961130552206,0.0589522334555167,0.03935310402931902,0.38110391904243823,0.8247283785280659,0.7955695327157248,0
0.7467410550218765,0.4417309197554291,0.31051841858157336,0.8272113934974237,0.2337013777506174,0.14977467130250577,0.4868060798769278,1
0.9457409525717347,0.5351106101833951,0.05795653781499133,0.24240601317470922,0.7922161201862163,0.2528540293846254,0.512420467136911,1
0.45726549252893633,0.2319207883646437,0.859064704221581,0.639770063463562,0.48677626903883964,0.9349375509336494,0.33527236503658453,0
0.19181876583690205,0.671977160370757,0.43669219032475204,0.35084716677404915,0.9579489632419783,0.06453891452035188,0.36923754887141025,0
0.7142600144691623,0.0789905911495501,0.1719829930187553,0.8126358593575156,0.9227955112806289,0.22603623981125376,0.7154341434092393,1
0.668200905773855,0.8286109464489896,0.9974579309895902,0.13382634468516952,0.561575358459716,0.41693232851685047,0.6873802727118551,1
0.7630156933203456,0.337301283498201,0.6029173369830017,0.8966010062714018,0.4286211396762586,0.9006662675331701,0.7885999689484251,1
0.9562789642492191,0.9861483647409389,0.3870402540087978,0.9021138703492654,0.5628496631696381,0.4539394391356131,0.30109632472561787,1
0.6050360109808886,0.7680713638705599,0.7179676885020575,0.7144600333026074,0.48143009150468097,0.4937041196949973,0.27178563314609683,1
