col1,col2,col3,col4,col5,col6,Outcome
0.774698159389947,0.595101809043565,0.1906481502844326,0.30215131843211684,0.3951571628539273,0.03914902510304419,1
0.5478710015838631,0.8191081857497239,0.5451010822815303,0.18921292218013563,0.6859766056426793,0.5188241085175905,1
0.713026979710976,0.09227147381891321,0.18251532009289828,0.5569846920768237,0.7203584808242015,0.11676880783334254,1
0.3988765978512828,0.7984713475714256,0.4211525402259637,0.06968189592532292,0.19908461207778616,0.46682144920735724,0
0.3998387299919193,0.4738346952827107,0.9006667537623866,0.0693888454096665,0.9030979673965164,0.41749917637468115,0
0.05978864889680713,0.269479492435175,0.4780800542644206,0.3191680623417096,0.6859343063147303,0.5543278727441378,0
0.2059195027874473,0.833104856022276,0.7717446903670303,0.13555329049447185,0.8528211057546861,0.0861812176052793,0
0.6086997081730442,0.41553261662213814,0.8590442065995232,0.5933974116120619,0.29521107980770966,0.956842994532375,1
0.41764325126656066,0.66923398305051,0.046235398525368177,0.15904850732191,0.665694691637155,0.245117154443254,0
0.16472004296872866,0.8819714152286616,0.1793311782409397,0.7441396093783914,0.43421495929970144,0.35964181891197755,0
0.16233356267179566,0.3509789707249751,0.6872556642075369,0.2944948175304345,0.7217104552797071,0.39969791056742654,0
0.37512634738444905,0.5428918726459012,0.888248940743368,0.8038854568047249,0.4267698450413725,0.6271247506805147,0
0.8996681577088338,0.42159294975112627,0.19691516091269168,0.4400168698444944,0.6409613588097636,0.7823706467470514,1
0.42694505006922556,0.3475268337005283,0.21837883392089907,0.8676738509723838,0.881860159018935,0.6070513930630196,0
0.22970155295363215,0.3343593403765044,0.5426289919246108,0.8782876486842613,0.1882210428526805,0.5919611121973275,0
0.007694586497226763,0.4797365092083282,0.20597666881428467,0.1681845142025049,0.35146501399948027,0.2225335643626638,0
0.18804589392160165,0.4010829049919975,0.9656886985438135,0.2105525822136971,0.5376701774097822,0.046083090659357784,0
0.16811083554706452,0.19084075261823386,0.0756340468779153,0.8341300371299731,0.4854981854486584,0.22083924587310988,0
0.016060536364177702,0.24795824449302106,0.8669047057953321,0.8363876457036601,0.673255232067083,0.914688504411868,0
0.5946950122806229,0.19914780529279918,0.05256629907170807,0.7774943022305422,0.2952541186276004,0.6681103088978139,1
0.08597935595958117,0.0740719161326272,0.7066694473642265,0.5033897699593386,0.15074381208440701,0.12794521173008644,0
0.7816986303180398,0.989324354918439,0.19632294625994173,0.5463062625215848,0.25279980324829066,0.2633676441362862,1
0.7840605792706117,0.2746831423125028,0.13705738173122395,0.5053303728271784,0.33457000135301773,0.7739628821534923,1
0.07875761772497825,0.6347979623391797,0.2590883095574811,0.8105091483385489,0.6862894016943527,0.7711630250428835,0
0.7663513460067808,0.7176746950995954,0.21373197622698392,0.25439652509247646,0.10018855687230832,0.03412475483443289,1
0.9448418229404205,0.8225528571496128,0.7238431775831474,0.2978377711858393,0.970930812993308,0.3839224300290861,1
0.9144242012545598,0.7055724403710618,0.376269397146632,0.5032432258204048,0.6387278990961006,0.9870522314049125,1
0.09252696667750748,0.10861744540608431,0.5564203581546082,0.3482622565800737,0.8311911323692057,0.6790849458323871,0
0.5085963047894475,0.3037692598588544,0.10692925415958088,0.29058695284459557,0.5524340774970291,0.5740937936174578,1
0.38054826141547926,0.5635038489529168,0.3891078841474631,0.04533933266091483,0.19320321790329154,0.433183396382252,0
0.9863523578206449,0.3167064770684087,0.013680759039301549,0.48852721925787335,0.8929917006264468,0.6565098757503276,1
0.23165395007141887,0.10095108285286758,0.9994154113595504,0.6288527334643871,0.8518781459506155,0.12901341673417765,0
0.3881565674434605,0.38433498335977967,0.6200556756976849,0.7791639404166663,0.15769217243752653,0.21443137001113433,0
0.5594413624326837,0.9103968885493893,0.9107963333969962,0.46487395194785364,0.7376570544549135,0.8704179735269544,1
0.17125792816560692,0.2146273373341514,0.6729260570569137,0.6187599156394571,0.18020684828711142,0.06726197178950066,0
0.81681737398724,0.35892210993772633,0.1011475736241686,0.5297313675898182,0.13662338726493273,0.37431795467080264,1
0.2368813869766936,0.14676082782133903,0.39869081016455055,0.32888104135143503,0.31661391927071003,0.5468812396156871,0
0.36053168186994344,0.23096416417850985,0.7191499866267664,0.40736216359486743,0.22245346541890398,0.11311083975732172,0
0.9336362141257809,0.13252057016679863,0.46266595664808385,0.2655667839214446,0.5092969177099043,0.6425208949151027,1
0.9384547583466236,0.7208623517429382,0.2084983450600113,0.3534356456715195,0.39338442626981596,0.21274161380410717,1
0.8987007059081676,0.5550047822148666,0.16750790458566434,0.41577175661747345,0.038022773946413735,0.873418643502666,1
0.8615379027776375,0.5819080182554996,0.2933740207066897,0.9618334947789018,0.02616782824661268,0.01840781164580685,1
0.9231178619478063,0.11281084025400878,0.7676879854868627,0.19749793265736448,0.026202763183384103,0.4812763893598623,1
0.7736170412260327,0.9476484813531326,0.7786923887392994,0.1721241425099569,0.8332843228940924,0.1520389150227197,1
0.09578173840818993,0.2691822197838283,0.6879993302156697,0.3691942491521417,0.5417680327839249,0.6562795220967459,0
0.9255372123175343,0.7912851542984314,0.5935134002922159,0.7002944607627705,0.4395728408362598,0.1818120660840924,1
0.2671753651295824,0.15756089760494185,0.2972111545943005,0.17540456278092098,0.014971484986844641,0.7458465487106992,0
0.6563826822237886,0.7800946100031736,0.22685134135508211,0.5162282698645341,0.23888885307153485,0.1764137012066671,1
0.22881881155642603,0.7402770996653735,0.9832301857906746,0.6629065559402492,0.8423914448626525,0.938593401550302,0
0.846820410249067,0.2412056516717611,0.45897295285282813,0.823934755099285,0.3230613310161794,0.6675215228042339,1
0.21135254793105374,0.41016845280768,0.8292825046847635,0.5476884054827711,0.6002599620701595,0.9131607133113769,0
0.2443972123494712,0.22229090750878944,0.776857885986006,0.2086373268352435,0.45804825233418267,0.2130895578175962,0
0.6355595174454909,0.07504919675903798,0.5803335958763512,0.6079561934486181,0.518935490666187,0.20574295165573364,1
0.0953524448643106,0.4561117971965363,0.5188987255461406,0.5494191035807979,0.8226246621482706,0.8500871982012878,0
0.4686991411824045,0.403781792561954,0.22271115307379186,0.29886243671068025,0.5981542998455333,0.6293369312482615,0
0.57708718228253,0.6433725044541102,0.16989494896391444,0.6018228479427685,0.5595278220294828,0.09474024706544937,1
0.5224392993946307,0.3542657710449314,0.6732518157814643,0.4518438899310806,0.007536812622679245,0.8357399686533453,1
0.05657202727472399,0.4685503438517855,0.014774363871431717,0.8457246943011744,0.7568321859017281,0.9199614228961053,0
0.7989668887804515,0.07582694006108981,0.4504670089823921,0.09827447574360393,0.6785046237813167,0.18056169768397456,1
0.03407930098979817,0.5972720557390198,0.5490768704881948,0.8952044290604584,0.8765438636682229,0.11291478008743738,0
0.28772997484566487,0.03863761625121476,0.5073062841737939,0.11977223448011187,0.940198506430917,0.9483144774744179,0
0.23700021962778273,0.2391108415311688,0.569808848270061,0.13772302125142788,0.6697663858865225,0.7814488538201589,0
0.273410546909314,0.9066234638830608,0.6628356472971271,0.9129045525690977,0.5328483045326364,0.6937893760008719,0
0.6413752765401526,0.7042899292201191,0.08239331223196633,0.886695728909691,0.3239381636245797,0.9861296852721209,1
0.768129801734191,0.19898771096531098,0.13205846893081818,0.562384951365148,0.811302213978578,0.34106198843308877,1
0.042044816973673904,0.48234075617366423,0.6230185244357626,0.21472259301903385,0.5228442031981188,0.5071751840899122,0
0.9909190935568839,0.6557083502781851,0.48753057587438675,0.7194234947521432,0.41134863280560563,0.5920811948394329,1
0.7823037680076664,0.2752629798712132,0.9948848573083742,0.011293594338763202,0.8738258375932506,0.6987609509773004,1
0.9683352371718398,0.9846010604084015,0.3022473055431524,0.1099943644355269,0.9896699627361024,0.6204136958490409,1
0.6268396706727489,0.8145890228933573,0.4253417906334531,0.507454698369124,0.7111505262172537,0.5593652950013064,1
0.8692889111320183,0.9678955826295196,0.6828571044499284,0.9478344510990745,0.541185105561869,0.3258350647350986,1
0.5472974323728991,0.9082882753679749,0.45687103554620423,0.8958180094198396,0.6234682145628828,0.1825980184646846,1
0.07515228565890852,0.8298994957517165,0.822808917682953,0.38437251877314005,0.7916071179407428,0.989800910589779,0
0.29982620995648857,0.6338861854188054,0.33949698148766316,0.047588221519759055,0.7303194883471932,0.44952191618387505,0
0.5275578973312778,0.7437051778619405,0.2975788879872766,0.30914230991665304,0.6477862795942906,0.05891065863741274,1
0.994014347153238,0.44749476480739714,0.8235228464991552,0.17351680712745066,0.49436357284992294,0.9218774957722614,1
0.0769098685121612,0.975569484080453,0.7640772764953045,0.451046183532687,0.9633216242225026,0.25242136250652236,0
0.9505955749796045,0.6112575030086117,0.3376206778271419,0.9887699560179749,0.7931718315850836,0.44969788866417704,1
0.259113206978126,0.5303211232190995,0.898561151244437,0.6325515689035776,0.8318167320886546,0.11895263044743143,0
0.18895715358589915,0.16560366209349509,0.37262045827355283,0.42784259928129187,0.7416060171354105,0.06171060866696498,0
0.9296592155942561,0.5136228690220911,0.23000438252779232,0.9014490074664324,0.15521378137867148,0.6038615338167362,1
0.6674883378691583,0.06374780944946778,0.34582574554222156,0.4583357580310592,0.5174498877552925,0.5973976506837331,1
0.3459383210521787,0.15810097440640614,0.39226275604166005,0.34316144220853806,0.2524244477682598,0.15347722601606617,0
0.29148066397830696,0.5485635414124802,0.8958036516709665,0.904832286680892,0.30903700512806354,0.4800611405939329,0
0.75880290582733,0.6650832980428216,0.7018293130264043,0.36694870284512116,0.8245623450393925,0.49365410662134945,1
0.5039477247320325,0.8751135025831996,0.38642850553507413,0.5160193274136342,0.33210015610994004,0.3758908809018524,1
0.9525164090552275,0.095448373330134,0.3775011526257789,0.7042723457200046,0.4323554235472711,0.15923830467326905,1
0.3656329378786357,0.38760413901852064,0.09429676099324735,0.7204487714472924,0.10906949130811483,0.9866615214745178,0
0.2910393861107605,0.9339793050246966,0.5702532099105531,0.16268280085204023,0.7255296490001293,0.7595773867711275,0
0.5989750464890798,0.782073795015271,0.8320620893494266,0.22281230024112553,0.20365660351264925,0.3006054640797312,1
0.11342046568097264,0.9543223915919116,0.21455307724123907,0.35183349847922574,0.056698346785586495,0.8876464489691754,0
0.31613078681177864,0.15220259688787552,0.0007273786707600038,0.8140574592643538,0.7258034948006119,0.19073629982474027,0
0.5786431121102731,0.7723394211668168,0.5714032569987422,0.25574310551826984,0.5542194091029906,0.4360614542223351,1
0.022302936930807205,0.6212890230294899,0.28729614572423856,0.8963250433014248,0.6288307180768439,0.6657652896952969,0
0.8407940061461675,0.22260829207764887,0.7796663285998475,0.5906774078505356,0.3091608354497011,0.29984257840751705,1
0.9564195775175313,0.10486351462500676,0.5465936393986605,0.8206539418531681,0.7389842681781822,0.7584879572672649,1
0.3656012118479458,0.7311346372171683,0.971193842103075,0.31288620698449576,0.8620039459388168,0.9701532088730459,0
0.9600123860861537,0.4752774629201528,0.5049455571691396,0.7825222366743809,0.6062503086602189,0.44899077718958713,1
0.7650285281975293,0.4028711603037738,0.4776525170435405,0.205436110459555,0.9158034732417716,0.14098554464151336,1
0.7457579279133546,0.3909545695374518,0.9181223691608139,0.03842763985199438,0.7740725435705409,0.7720158632173828,1
0.21367866815980008,0.6475456714764641,0.9051345596906658,0.2019885659526398,0.025708585582940868,0.32066668570202117,0
0.45105981818238794,0.7377879710414462,0.9432313927548598,0.9938345177882159,0.015764401609103307,0.5460238492712701,0
0.7046861292250172,0.4778593269701753,0.5912252519510689,0.08899463963176601,0.21440615371342153,0.3517527532796023,1
0.07222744108151924,0.5493461608451371,0.4554040433758789,0.23214056401384686,0.7472790546721289,0.835341044714364,0
0.2228360139661838,0.36021485763557803,0.11188734828132685,0.4399779201960744,0.08583737263615299,0.571674505317264,0
0.1567945769193344,0.526075978651055,0.38268150979446225,0.013643305050806354,0.16334127642590468,0.6183888675392487,0
0.9278697183595394,0.6284351652880928,0.8914719689811762,0.13753873388442106,0.014217349415347802,0.8981702049443696,1
0.7928624229832093,0.7318786460372187,0.6915167828911535,0.19481286486700355,0.0440036136592985,0.6795807248565112,1
0.9360620814003496,0.0781420389017572,0.9076047106967591,0.5428863268254955,0.5033237555667021,0.319996287112401,1
0.3741341850820493,0.3060429206313937,0.4447802704669436,0.38083499598390635,0.7475284210464929,0.12507919128190415,0
0.9887735164100006,0.042823136385389926,0.41320803337585155,0.7616583128955222,0.860849472421011,0.5366347838814826,1
0.2773242838209655,0.16633351885714143,0.5848758083645619,0.49011899047440244,0.5914238654594939,0.7975337887748285,0
0.6989076733243242,0.16113896227832292,0.4877159358653065,0.26327685758157926,0.3318426437829287,0.13266825172564234,1
0.08536744763791693,0.11075820378795975,0.8210373090162875,0.8258862636460651,0.9510112653979658,0.1736373592798366,0
0.891781060312616,0.9537836016305017,0.20394207723969482,0.6269755472820695,0.7445055308246894,0.288888412524164,1
0.7613172663633295,0.05677967412630014,0.8816528484205687,0.005993495782226854,0.8583073841919251,0.8215281309239354,1
0.368765260747429,0.3293950401508776,0.5300728012410151,0.642138661734576,0.8056581798803757,0.23576713561354445,0
0.49871365339728824,0.20804073353169805,0.840726222052395,0.3033243484773187,0.02857089571217908,0.665635772229359,0
0.4087460039399168,0.01793252896975539,0.6007239800334023,0.2715540694891533,0.32674227247297283,0.8013543849039743,0
0.5321273383926729,0.534565509788171,0.7913093724849828,0.13696457636606263,0.8937595266875502,0.17564048296684487,1
0.45651690971448355,0.8821140129465355,0.8441568505315156,0.17978051781497228,0.30218254303191316,0.5395864783519286,0
0.721112158004049,0.25672857653715153,0.6466125295428934,0.37464135104616114,0.9668443771688958,0.9409463743672226,1
0.2609415966474895,0.04326089729651039,0.9897396146571144,0.8485913012761467,0.7511670700906216,0.780358843321791,0
0.9763100746176955,0.41745408309316356,0.4771044470351362,0.8429416413869085,0.06564246650069294,0.8974019136088811,1
0.5135407940546373,0.9892590776817807,0.9852022335067094,0.3645976935510432,0.3499189716230504,0.37605085582455877,1
0.006080929179532735,0.4213225489272169,0.2738318725968286,0.5454989123490782,0.3130715814393975,0.20062369569207028,0
0.5240935524224761,0.6337984701703784,0.41963965895770394,0.27645833642519646,0.8291009077017906,0.19305573144104704,1
0.06293907424554579,0.2274798581055537,0.2610743199436427,0.15161733151976886,0.5960424916999892,0.7126628175083243,0
0.9284645164607511,0.2988469996042712,0.8543119382684569,0.02916154322367215,0.7161712778933818,0.37317092055172074,1
0.8163434897385481,0.9751851367345648,0.4744945464542667,0.8532784813666398,0.8572825089194808,0.06981591378108076,1
0.26049370496319424,0.8422421351050589,0.6670753757280061,0.31516075130831955,0.5428103816660906,0.8193090874238156,0
0.4108795966695652,0.23105637542542035,0.9638005164911686,0.7795896778961824,0.912493598421175,0.4874869531824153,0
0.05218429334825736,0.2645056122236006,0.43227273621682194,0.17340745789562562,0.9642557602691473,0.8155417571389925,0
0.5015032673557924,0.15722320215443564,0.9262761249969664,0.9396880022156341,0.32124276114513906,0.12472072024759073,1
0.4166254632505766,0.726719900339502,0.16594743302124115,0.07836769559811085,0.9476877129167058,0.9431516468983308,0
0.9433108289312576,0.9089225006328447,0.49665611649552033,0.9547469204822764,0.11602411768557752,0.4324687516378586,1
0.3712263931296006,0.2605412444238625,0.06426552313159306,0.0938769665512138,0.6747244575750314,0.3736676862514866,0
0.1251509165547905,0.9527997980148354,0.9177118108222612,0.25188682092293213,0.7504985421727111,0.5419494880856056,0
0.06575027683349355,0.8655511016832513,0.7843690524159124,0.12189275037344649,0.9036527431282417,0.03329153850575994,0
0.6554331800126912,0.5897854555574885,0.7861963932672931,0.3186123363760722,0.9184749954099967,0.14693003219566125,1
0.6797501855315923,0.49060543862936346,0.8794341686017924,0.4285531747930984,0.26693304376230664,0.434087466778995,1
0.7972245934451883,0.28945546142089473,0.576409420179096,0.8840116015815608,0.3973566344374282,0.7100729713954198,1
0.10060773545685442,0.5172958730700232,0.36457345957737375,0.31872523971170363,0.7623652697572634,0.6374165476557104,0
0.5750641971115386,0.28554062064719254,0.029073091831054554,0.9068592414743588,0.01910133912145029,0.28269552229711503,1
0.7231066842898529,0.8095508656374523,0.6757020502940794,0.3830458272055359,0.9615426238017113,0.6383155119716727,1
0.7889602049911275,0.9256637327842013,0.13689801948665792,0.6182136705237432,0.5373692786896251,0.8360232632726836,1
0.22018882664759043,0.42410916043381386,0.4312737350564172,0.5189558954134618,0.6967480576911513,0.012572509754466998,0
0.47126886006041324,0.42304997076788153,0.14801615202398377,0.7520457292768805,0.20884656160059567,0.47374572061536213,0
0.03554038929839398,0.12618145620278942,0.3076707445288226,0.08571739877237428,0.7617816726098964,0.9306377785545895,0
0.6687899707715103,0.6084044142423103,0.5184174413860542,0.41461573051015654,0.7096549607658832,0.510832423656216,1
0.9674704597536351,0.5054140778512788,0.9924078817621715,0.9957901965243495,0.9493869329328087,0.930061332089043,1
0.7312442714930153,0.7709451960128966,0.023553328876186774,0.3971320174478159,0.8527302304357405,0.7824247720753494,1
0.723870247749669,0.43812832752114683,0.2585649958982571,0.015380194545413284,0.17197275792681999,0.8557736487918216,1
0.8984804017926696,0.4735282929858191,0.1891642654421295,0.2834850643910467,0.1883462630280086,0.8630420411289913,1
0.035454698519511885,0.1512424895159311,0.36119582876516687,0.3656655663784111,0.3463253561027596,0.4014184333650166,0
0.4417183932479043,0.1826851731432917,0.7991805857002959,0.16000917474774856,0.15703475272981926,0.5855245616202683,0
0.6374789453151763,0.8048969472471447,0.020118978195393655,0.750032957085783,0.4275857641430021,0.960665587372064,1
0.7814127843966205,0.334061434739401,0.9882859976079952,0.7583433250017825,0.27100031021271687,0.2864568254618215,1
0.6668722330701136,0.05128042535329569,0.8677326426697859,0.010841233415865625,0.5234874482563239,0.035427236924115646,1
0.6293951198685492,0.445698261396935,0.937977836995595,0.14453332596799917,0.6630552813144721,0.5284934634588778,1
0.03791799879180624,0.13669467414879166,0.8083272275457021,0.8805058150163051,0.7568410228582075,0.5910926028242616,0
0.003753240643419642,0.1370583283362603,0.03213351608031334,0.30417760273913286,0.6703301419134982,0.6660993768399367,0
0.8309672713457384,0.7974130277967358,0.9587136095707561,0.7189316197188198,0.7188946712389758,0.9665064541520665,1
0.25155256350129906,0.9641907952184098,0.5946321915145146,0.5243960124782538,0.8100984447159205,0.532524738249719,0
0.39174492010407636,0.45405150190924903,0.01625366609260459,0.01917917585362716,0.99277143847345,0.029888361758187654,0
0.9865176710228237,0.3255114661724058,0.7874245589065547,0.3087067288595563,0.2733227336073465,0.8158726837919114,1
0.6775297578630717,0.5300790327041867,0.13739352481438094,0.38616350519944953,0.8805283948040059,0.5520039623502154,1
0.5772806466000752,0.12655762064301368,0.7162581537658923,0.5093027655000133,0.6566268496167598,0.20560268528445935,1
0.8525061122494166,0.35870234575926396,0.33600030526043034,0.11215358037337442,0.3270641964257799,0.6588991725746501,1
0.34986699453480175,0.26300889156931573,0.9920156765738143,0.6136085017087205,0.8550305005942728,0.5018155689816243,0
0.17115957052407227,0.06761975870271608,0.5778365210585596,0.2875264530233954,0.5792464317436058,0.68097839861998,0
0.14279412029613303,0.9673996037674722,0.21008099233643707,0.7247862457081324,0.8873157770463113,0.035488175934264676,0
0.5361084659170625,0.5206783926399915,0.5965641996901064,0.8784206604280677,0.5154707185495911,0.5555287822035267,1
0.9946518015050775,0.09908024555443307,0.676165434450835,0.6253295499604891,0.9700714668642333,0.9480967270115257,1
0.4301616319611885,0.9768896375484061,0.6796057008198524,0.40485927867978666,0.6907408532837856,0.5398595403918561,0
0.4767756050298515,0.5771715706396515,0.22107634851893998,0.5559695990181339,0.9772682777116742,0.8954145334253286,0
0.26513875070375337,0.7227762232117594,0.30914313375270686,0.6259650025723807,0.38889135820700627,0.5866111814709551,0
0.5846595034472274,0.015083521011873047,0.6685767257670041,0.307605763713503,0.8671674244131176,0.3574670241971595,1
0.5090594788137703,0.964993224046911,0.4719582286183087,0.36456181724031755,0.8167125094274856,0.6213083761114558,1
0.5672988126430374,0.22008444900123614,0.5356513513999573,0.14034797815097622,0.8511585900497302,0.9229479417978006,1
0.631159212662444,0.39405095612762797,0.19107217621737982,0.010187382478671458,0.7128924733083709,0.5947104569757915,1
0.24637965516612503,0.04905774542773833,0.7888373427948276,0.204705495498127,0.9641467960445158,0.055129623797035676,0
0.709486543321964,0.2482255953156035,0.7189484853738246,0.18917008786446898,0.3920966955189503,0.39877316392747864,1
0.09670488246991138,0.027061331257279275,0.11600084911376296,0.5248368887014105,0.5820788735100131,0.024689437917853052,0
0.39844964924581994,0.4536941705795119,0.19504153913251088,0.2549433181887868,0.3521808101911039,0.5316858597020891,0
0.869703154702617,0.7985959185469419,0.7649389255949318,0.42503759151253895,0.0313338848200686,0.6732953747441437,1
0.9792193964067166,0.23861076757191324,0.8726538367539531,0.24360719089874827,0.8813171879924546,0.22201116500437368,1
0.7668962556074477,0.2864943641882284,0.033090372774749466,0.4591121473562837,0.15605175540085225,0.1736327627533648,1
0.27281371282854494,0.7878935766005664,0.7428895420325272,0.3090107391325594,0.5136628544494527,0.2985880701191336,0
0.3873676014981412,0.5337538742214586,0.3941956721609887,0.07988779656908906,0.3809336967545256,0.18139988115771422,0
0.7735144502209772,0.253057503751705,0.7758485433574128,0.7075949941726297,0.0328099023243511,0.6038256632808978,1
0.4558747385659404,0.7178667965482938,0.4061115647182033,0.5510127097231601,0.12637417497203862,0.2511280242297752,0
0.9420918042398516,0.6795111315564154,0.45164001598997205,0.9887149747330886,0.3829408265771329,0.8536225714191584,1
0.26544752527506865,0.6140571787386725,0.3512894765409338,0.2151875803330655,0.39365481026898896,0.41323318718993474,0
0.9734831469738904,0.9685140127030727,0.6230066664859368,0.9644059818227447,0.6573684175493403,0.8062724321011261,1
0.6783719159109778,0.9018128477275327,0.9876800931264521,0.2881934519046233,0.9767235654440148,0.3123272943733446,1
0.30965676398763187,0.601225469557954,0.17428896074603895,0.2565446765847954,0.7717561489914452,0.9030716073050936,0
0.6497884662238016,0.7388501108639645,0.8561656149934224,0.4067394555757694,0.1366393236453063,0.9353256729145694,1
0.8384955178310005,0.31960241376973797,0.08514205243001738,0.04370798816678112,0.05909264344937404,0.49441967005495235,1
0.5804585474739126,0.09085902116664102,0.836015983506314,0.6342620884426334,0.9249175055382896,0.21671579148563003,1
0.48531107161406595,0.531403411882429,0.7689206327537045,0.91509549909151,0.5600831064041464,0.6415383824888035,0
0.14069301352053432,0.6131725086197064,0.9475952178245509,0.7256137630811436,0.2862883058127871,0.11913375538404414,0
0.8795533131410163,0.7915666426666551,0.4652628391655378,0.5674606073834179,0.5022669987318006,0.7545296147022758,1
0.8661227549641418,0.4306926211468287,0.6035738814970352,0.5140713726159898,0.859957253656571,0.061673066691408485,1
0.6801410909623562,0.4995240122972828,0.7216306616922228,0.005879250525382407,0.5482926301370192,0.627267052502768,1
0.17044413121347246,0.7765623934601794,0.8653921743482416,0.544321431834329,0.7778855027653585,0.14526581822191975,0
0.9718201177134347,0.9236451968767431,0.11077623923065438,0.01917196098131635,0.4426978738578765,0.6678673591228234,1
0.1227169301794161,0.8598734111868266,0.2747226866460363,0.18503331546795454,0.24227754349469388,0.8245203548016012,0
0.9551768477574735,0.12654289625300974,0.6572519510234999,0.8774553290138101,0.6480484579905588,0.6423413809154435,1
0.7942107960754696,0.03572089761089936,0.4656747102591233,0.4806167944186165,0.4683096229272383,0.08523508254684509,1
0.26347088033320387,0.9932495931156855,0.7354294574687755,0.5513612185400634,0.7743641814360066,0.377306313263427,0
0.9370603872820374,0.35556179995057746,0.9591798994122288,0.41436498687241774,0.10923950972096796,0.4355845776736952,1
0.5482542714783254,0.5343101966678727,0.8427773418245488,0.06470090274339979,0.7066298920759515,0.03428109665615764,1
0.3828935788221848,0.3235997921940851,0.1942966357443191,0.7697606810157472,0.14658522998432466,0.003901743073220665,0
0.11146416383407887,0.9130396156389994,0.23508996052049735,0.23316374373389548,0.5685056112913696,0.7794382142222802,0
0.5758748940621067,0.9593677061225255,0.8116185574729945,0.37195074878491974,0.5440150430448133,0.8632668770626255,1
0.47763802546531686,0.6439413401735468,0.24538623835990203,0.15074559802162946,0.7455891969399555,0.43118530993515103,0
0.6673692465906085,0.1278561819713977,0.212602251333327,0.46697460009863057,0.4655227237080741,0.22783962327271468,1
0.8158977070607621,0.1479179649647837,0.22742659414688726,0.13749761311136166,0.6885606925611352,0.5840016863315929,1
