col1,col2,col3,col4,col5,Outcome
0.23420038593442272,0.40608041118789784,0.46971612218422776,0.9606932154385149,0.8934275543823044,0
0.9939216910202069,0.755632508416565,0.8164616695469105,0.535095619349206,0.917504438592303,1
0.2695289558898941,0.2438926879620794,0.00505469595506125,0.7105083608382261,0.7356837545601049,0
0.6713836616919334,0.43636517112773077,0.5225431683150198,0.8799596530474266,0.6183657949596132,1
0.08472448695497448,0.1866859300152034,0.9941902634910382,0.055365528776002204,0.519021026556255,0
0.39871283326921314,0.6128465270672784,0.06803015519681299,0.9872068318599231,0.9931359005387523,0
0.19103135464865817,0.7631292296866062,0.06962791461316353,0.843140165659853,0.7314033291570469,0
0.29061993576638845,0.11309025635882253,0.9016006362418911,0.6076552791127566,0.9137229837402319,0
0.6731569473162725,0.8019979775442475,0.6201542287590998,0.03189908330871338,0.4479724091045739,1
0.619116762315634,0.6593763154205035,0.31117250726453805,0.4997875154657717,0.632903324290095,1
0.2995830892574398,0.9041174802704489,0.12887404875295816,0.32150032585024413,0.04815648621117474,0
0.006200015412813897,0.09086127672969113,0.3151485756426873,0.8399514015944568,0.07858713395019512,0
0.7927504205015956,0.5866266766393561,0.15695127410804188,0.38783877577815495,0.08919889892006383,1
0.8049141180797642,0.3019368978902579,0.3300969062914332,0.23407316017801283,0.5558528360813655,1
0.36122101554438757,0.46538651276878373,0.47914397104195927,0.9774976964826501,0.17092719027671777,0
0.5293982229482477,0.14551829819613005,0.6526061385947355,0.2116291383298199,0.4004655072526945,1
0.4928076444163866,0.36003317425710346,0.27101972552914033,0.37966615806027193,0.3980416349372746,0
0.15864931068110666,0.05881575859000898,0.14904220679753744,0.48506461903213605,0.42228318502488027,0
0.7262935788936037,0.117362112378947,0.6862023241295002,0.4050379785799345,0.18532618832571868,1
0.4925524185595518,0.798524709024655,0.6262365097609471,0.3489743640904134,0.18504083333288546,0
0.06518223014762892,0.860004821052677,0.6542931084351697,0.8089226498854586,0.848095585695606,0
0.3514210941790322,0.2739385170206643,0.38507727279672266,0.10513954677855797,0.4253251188090488,0
0.2622726895412095,0.739789919350331,0.6802554008932088,0.5035704979355148,0.6595264860294677,0
0.822182477272972,0.5696624968093119,0.8903227625653748,0.25761813853762305,0.012530825564806447,1
0.2830649655493147,0.9209372187198449,0.6163338085128413,0.8879624485894319,0.8741604760194408,0
0.7316041772965121,0.9503337772677379,0.7565567747760239,0.3665631248869412,0.1660426519227154,1
0.952194957860182,0.27494792404523005,0.14409089737291958,0.04677266572021266,0.538341525271187,1
0.5701860331015507,0.7707350853029707,0.30776536202145455,0.39699739177272797,0.9867548348833226,1
0.7182075163015637,0.6611173323049068,0.6051513203905775,0.2587092052505866,0.6439302274528943,1
0.33557604489290327,0.22549160910667954,0.3354664664850623,0.5665641482701699,0.6735783417550979,0
0.1743267867067434,0.2901454410061245,0.3221223552265269,0.9572383039728942,0.2876434607392617,0
0.491899581125925,0.9569165937287719,0.38691877798348007,0.4229961696528005,0.5513447743267297,0
0.08688359617631802,0.041865834055412554,0.9549403347341989,0.12838309203310683,0.7215899471662804,0
0.5447645536549127,0.09148583150404388,0.8480233896938645,0.9069989858483236,0.1830002959247391,1
0.48835258263670767,0.04582730692860737,0.6278486991891562,0.058665849144641014,0.9620833984071689,0
0.7425950418851786,0.9166299835623773,0.8690315244024026,0.13192198304208413,0.29253807494793793,1
0.12528225362160406,0.31027302969156034,0.3979994035785893,0.04589894357548274,0.28581422754524866,0
0.6425319214477389,0.3329489183059009,0.009105805117320398,0.2556453422650091,0.5833249005141796,1
0.3578970572723029,0.4538456834522857,0.9390954284481107,0.6146155494263053,0.7808892519092995,0
0.2121422728744009,0.06813685918718604,0.748374225829818,0.34570326681010477,0.8186768838637489,0
0.4852992464198074,0.42582010040995866,0.6956116121530631,0.2191892202931356,0.7769294363992443,0
0.34594526549101523,0.27209919011300254,0.5534751478009352,0.04628703514260668,0.9421039872120884,0
0.4345040404750744,0.8048438446277143,0.6791279524192059,0.598028559296802,0.9416233675223071,0
0.7976404356717407,0.289417368682921,0.19407702066428756,0.6358963611441987,0.6046394890866398,1
0.1380765984724477,0.9940190255418926,0.0023999353294862358,0.6434107482606614,0.1759615681773512,0
0.19105179113193227,0.14479295643787282,0.02486795101032524,0.9878533402140123,0.5206127810007039,0
0.7949982841218423,0.36122371890306915,0.08365791176265303,0.29451317756480644,0.3420267855492517,1
0.5942013732985769,0.9789035750376256,0.7105495891941848,0.004693388063027326,0.40661737568075973,1
0.15486101597665702,0.45461792830310366,0.6685286656988235,0.16719963762674583,0.2418252600421461,0
0.7804943209269337,0.7194393841139676,0.2834445020790177,0.7944656774860058,0.9490386166942901,1
0.5163574018283004,0.5947578915208334,0.12987717043252156,0.8220470258857084,0.9494858101758374,1
0.7548502801727063,0.33891273045969006,0.8694809175569806,0.9909634192761656,0.13010983608744975,1
0.7431972776609027,0.25513418313980696,0.029364056929739424,0.7318715526059052,0.13305248114362989,1
0.6953388200680201,0.6221957065873389,0.4638417938083851,0.31034776523790075,0.6938827192816274,1
0.9059066430052714,0.7510305914930966,0.1453902310126255,0.4202900281170413,0.9686114587315503,1
0.6055541802298334,0.8390739524785648,0.1522378236152947,0.6105923635081171,0.7399899772954958,1
0.4587696029326096,0.157558838806232,0.9420007013518875,0.7150490127286936,0.6294310304072347,0
0.39858358456292653,0.45956843530577984,0.41300658479262464,0.7242949073114271,0.019006595385735348,0
0.7982820935674817,0.7709793632829812,0.7324500289241175,0.2769645165058795,0.8725315573401147,1
0.04704860624817109,0.055988403960872124,0.25946214987666594,0.280316378343606,0.7436717308551555,0
0.007258052450110797,0.5380735141233813,0.1124399384698983,0.8742230910834768,0.822904230064926,0
0.06075733572565434,0.920316308408655,0.986813845613318,0.4193488898725888,0.9683622769783358,0
0.10118968158830854,0.2334700340705148,0.8666989955341708,0.08594238413254962,0.19173970215282365,0
0.726063002124343,0.41125981673432654,0.6970372180702348,0.2754546309376582,0.2782257030022116,1
0.9668386090136667,0.5949953923182764,0.22967106410338323,0.3643100417238463,0.11789609478063345,1
0.7652005157960612,0.7924203355250371,0.9805860305685473,0.9660489907972032,0.7519297243096966,1
0.5415148078770018,0.6040756058337768,0.2258506728360924,0.6097844443173823,0.0898913592545546,1
0.505770851136862,0.880679728160017,0.12189607110277867,0.4739110594354975,0.7415687460654004,1
0.16655880591489147,0.9514238507435453,0.024756461497832838,0.17605259472719936,0.4737327134750584,0
0.4248738576564559,0.967828724617388,0.07781784227102428,0.05031120045741555,0.8777123294748115,0
0.33790323416325996,0.679565951998885,0.651075665812746,0.29248384613187595,0.836223623042632,0
0.19363715378062885,0.5840868363266866,0.22934861333032486,0.09529258260423168,0.573519620665247,0
0.3149873548587333,0.14365473516852645,0.20383591316787975,0.11044786960116038,0.7567901728598394,0
0.2705053330225028,0.6626298068963826,0.8141005936105445,0.45778520679999446,0.7319767795487538,0
0.7088687795642765,0.9301114676211927,0.08029415141609153,0.9811841112005447,0.6366064156954891,1
0.4311356713480655,0.35854987197261146,0.3136243513482724,0.3317350422322468,0.1346280013949963,0
0.7104824178863169,0.5075531614190385,0.19193472195584083,0.335259195409613,0.1759821993113706,1
0.8629567555405261,0.987580538853399,0.23157272619603575,0.13993247636855388,0.8289959759089016,1
0.48331825772473214,0.9323314004948161,0.09700218623651258,0.6447945729930373,0.4162821535278154,0
0.04332790859197433,0.6058347211331533,0.8749739878567959,0.2318471439581714,0.15938375427652995,0
0.4924765651919609,0.8375107783800373,0.6588859972548594,0.8442142149038793,0.0025210434975578844,0
0.2259566325204625,0.9930539346239966,0.4391727760682982,0.11330982962575209,0.5017810010239587,0
0.2503526259998915,0.043865580759101186,0.7706474920342435,0.15441712732935597,0.9629164738047045,0
0.35771245895174786,0.3038480697341637,0.5970809803483622,0.3520641654490534,0.23039304384189974,0
0.25420435955947995,0.7776905685180084,0.6329864180805539,0.18247266464161127,0.6525992108874952,0
0.6975805044792557,0.8509359967849504,0.7283618203035144,0.6517253189455166,0.3695637595147445,1
0.3886607220082854,0.09494581377139588,0.3363683048348337,0.8179837979665394,0.5193199241947704,0
0.13495450490856853,0.9879725087679533,0.6478875205476345,0.22592864104398047,0.7389757796846884,0
0.8880278283692351,0.09211322872061245,0.07123678515922383,0.60076129364773,0.9258527114046091,1
0.8082505798175819,0.6239514783683516,0.6147494615523431,0.8374228108115206,0.8498331669374305,1
0.7139418743059559,0.8732141929993272,0.04598208518152369,0.08308181043422636,0.435099928927012,1
0.4489078708839517,0.41876940116694183,0.1600778990317443,0.6242119550274541,0.6913312863845017,0
0.12737302384610094,0.7163977433110904,0.7946846991372594,0.43798132658983524,0.7535897273452109,0
0.5665190051725657,0.7324200027856594,0.9031324928341397,0.8394399797428146,0.6194406211619076,1
0.8902676034280823,0.15197437623138776,0.3810780269156163,0.3813873080280028,0.8200701807490242,1
0.8536890209781332,0.18475281838670576,0.5373943702762778,0.1641351869189518,0.03409899093118929,1
0.5456546288757289,0.41953761097674014,0.47203829061373703,0.36828953791921415,0.24226805878100977,1
0.8722149293162426,0.5088937506728096,0.34273502243105836,0.36656263320284077,0.20840237356418656,1
0.43055971593124054,0.22581697479461293,0.5363509999748679,0.023277356586308362,0.6030027342766199,0
0.7042222210705572,0.7222641390156086,0.7495959055084,0.013667914675594028,0.24291111707470392,1
0.9304338724957796,0.696381251319172,0.1092159571615644,0.726482724912329,0.049504757287765155,1
0.16932223571322624,0.518534138305151,0.7223938722991341,0.9907911644982826,0.1068164074849931,0
0.4634176938109369,0.06094834828316764,0.2479589509536162,0.2339035418080032,0.595469497267608,0
0.16349214069917883,0.5921367822871124,0.2540418338055873,0.5427316325058991,0.27977829896177886,0
0.1415284927095063,0.24787627081600094,0.02633759902694144,0.07983900067917116,0.7636558494890432,0
0.7468575361533727,0.488308661731381,0.1848922399678422,0.8514017291098926,0.18958827670404854,1
0.09984020888486,0.1789537947456088,0.9630050653445094,0.4428062526155716,0.8990682056533176,0
0.7675709023296005,0.0705449295772198,0.47528613002752684,0.17812150738803156,0.6021120947986476,1
0.7525038138335954,0.12969209689963024,0.7693366577050783,0.2350844365004856,0.466325997383535,1
0.5724571931565828,0.5183395330362204,0.6905797818726919,0.29541092705689864,0.8195261809732407,1
0.18552614274476098,0.7159657769291947,0.11622770491165701,0.35787815179300997,0.3904686622382324,0
0.6526837140554425,0.8764630947261453,0.5754680207896142,0.36419833490686815,0.9233660488577523,1
0.9646528948028903,0.588945365845397,0.7909596914047258,0.4864832588480844,0.6796222020447897,1
0.16084497822842714,0.8808219795599616,0.9502022621561921,0.1564530400214057,0.6826600045680519,0
0.0007923480241823766,0.5055012371832869,0.8942614068444832,0.5004036584763693,0.7663195977513048,0
0.8304524830733128,0.8657133929064873,0.4669015007630739,0.9475772117611195,0.4877503587490929,1
0.6378361403750885,0.23528516822819623,0.6605209117863918,0.01717309206078088,0.9453355459838931,1
0.8710684657597753,0.9668195681950984,0.5337937655915886,0.13446692519012415,0.924982174821257,1
0.9224944956563729,0.6684421624657586,0.6303379315813071,0.7261259522274597,0.9331027834970805,1
0.7674121467070273,0.21577551773865267,0.17047057192289283,0.17173812427187773,0.7357091954011795,1
0.9552184966629131,0.9947936082868439,0.28696042426104273,0.26982916348596775,0.9622500000810602,1
0.6112955418736964,0.6113908297779234,0.7980577991536262,0.19720209780506182,0.5313091004864546,1
0.5358245153377055,0.23826308855054723,0.039650071529618414,0.8527014524629997,0.6598808389743804,1
0.5868933239945138,0.42565578934109416,0.41179725088193453,0.2097532056345398,0.5340249502059388,1
0.7481680792079277,0.5572648069540868,0.80420727005474,0.28488501726610527,0.844332975394268,1
0.5582146851900331,0.7037211890344761,0.3910151550274573,0.13568891980417808,0.3078444372105563,1
0.2672152305154454,0.7958457735291375,0.9756281605984098,0.41014271540977965,0.3791596664026542,0
0.09129865950868954,0.3292768227741637,0.43806699148939976,0.9342083887055059,0.78183054121564,0
0.05269562923597204,0.6733918164395355,0.8740026638030594,0.6798666438189762,0.48730525773002764,0
