col1,col2,Outcome
0.8730475427299657,0.6538009751524403,1
0.27425853479429696,0.46850707123151736,0
0.09516595083230861,0.1611414900057606,0
0.2590147181794511,0.03611191068354547,0
0.5040210883401239,0.5005519397496586,1
0.5954399607005522,0.25526243986107533,1
0.9807951684156505,0.12170561458032769,1
0.8728042616926571,0.7575322632102791,1
0.6508786100275138,0.6192581094343884,1
0.7747643358692126,0.9135187682972237,1
0.38839794683390705,0.864203600120707,0
0.033260337643277293,0.7403849754961339,0
0.8632178489833696,0.5852528956444933,1
0.9938954435714831,0.41798256966118974,1
0.5425202713873264,0.9012285157390333,1
0.06471756383549288,0.7364485082823512,0
0.40288620478856263,0.15969772925344083,0
0.7881096641006283,0.45705150919804705,1
0.613167764989633,0.61105500117665,1
0.39623903182012754,0.8214924033054657,0
0.9564975719492678,0.2996318746596085,1
0.12763143315767522,0.4999516060109135,0
0.7087087853872747,0.9089533213078388,1
0.7260348744905338,0.5230371553536917,1
0.6279036856985692,0.8678993644161294,1
0.8688380830471502,0.9322350433661272,1
0.8449196356425763,0.9900038204766594,1
0.3247470638094935,0.7924829047993797,0
0.9279379658648527,0.3088505249047876,1
0.059451391926472974,0.41816139935585483,0
0.7178864909550247,0.9635309431322733,1
0.1121518027992332,0.2015599986366723,0
0.15073280218757723,0.8139197859009301,0
0.7723984679486887,0.0601588706015278,1
0.6395114142875813,0.43989426261722475,1
0.34366476313765215,0.06610985380077616,0
0.8452999069526893,0.5775159470017803,1
0.18549617718166012,0.6156125691112144,0
0.3857529789968357,0.3636511376697049,0
0.33961905979538076,0.39013574798078554,0
0.9977046234807391,0.8010216675379022,1
0.5399678309020773,0.07089465227521097,1
0.7107263585833438,0.939058570217175,1
0.9355118040944566,0.577613932543317,1
0.4870139209803883,0.7892947639873367,0
0.7454511008472378,0.015645710483556563,1
0.6486836719300445,0.034672012047624934,1
0.2646087936493582,0.7211935172234795,0
0.7245175940017391,0.3198432318289023,1
0.13464680425971942,0.7243516161866853,0
0.4596394558788309,0.974329755924031,0
0.23725160828045944,0.09799127005283581,0
0.7675929447532807,0.9882420142022729,1
0.579640059604764,0.29922335236257835,1
0.7180420249329849,0.2792966552191899,1
0.1425515491580257,0.53753036343811,0
0.47341645121523845,0.10661599784719378,0
0.2260562238843764,0.8222430962261716,0
0.1985346874134878,0.8065707407294281,0
0.6236357979863995,0.7019990618422094,1
0.5543405111637743,0.6735806572607717,1
0.4092470739235835,0.8582568220997425,0
0.022569045574699853,0.3574625864105675,0
0.9343301417975953,0.4816327385103508,1
0.9809792689624395,0.7154838368092555,1
0.969631656738671,0.9876928519645144,1
0.9296892912648976,0.23639702146871533,1
0.7092237306472093,0.25020627583119837,1
0.6750610631379442,0.6935535350252202,1
0.27917033027251326,0.41257355068477164,0
0.5467997382546124,0.6068449283261877,1
0.20597854721328146,0.859687697444488,0
0.9679916710629343,0.0022006131837090104,1
0.5407259281612619,0.9676159519533328,1
0.26545750440714255,0.1581488551584238,0
0.2629052633807293,0.5134890211189775,0
0.08241652786658205,0.23412877046855962,0
0.33866214867477107,0.9285866660130797,0
0.5580535214726081,0.07507742982780918,1
0.039948974999098774,0.7733739258127852,0
0.3293738475497622,0.581925698926678,0
0.6515588032307602,0.047978512384581506,1
0.2011663209688478,0.9146109835855712,0
0.1727425019666905,0.9250940306498726,0
0.5844002398843314,0.6021710028599062,1
0.1895535073143113,0.1301019622193479,0
0.2365322831187795,0.3051682158019978,0
0.6696192707151355,0.5329158798487592,1
0.3421640836682963,0.2574979022428564,0
0.1840743622283395,0.31124442827436605,0
0.15693845478414337,0.4587060471355312,0
0.051519821517248765,0.9020869372956445,0
0.6111409424476173,0.6706167703671033,1
0.7334978855714014,0.22728079091509512,1
0.8329736301567044,0.4510601369842693,1
0.37929235470211253,0.26461656017008695,0
0.6717590540152223,0.6924920856286989,1
0.22180934054033197,0.29597288027961155,0
0.15369533598504725,0.3037776207187377,0
0.08800786421218076,0.8311791637153245,0
0.4263285772390687,0.3770298305659884,0
0.8418812968959865,0.10075616314895341,1
0.8623271346079486,0.5529967546023382,1
0.9146498598613241,0.2860404726955177,1
0.5172394378643065,0.48593035390145145,1
0.1953800848077999,0.2191342837684812,0
0.7452176896437265,0.21300417257396975,1
0.20294196868432457,0.8727166492220855,0
0.42419296784139227,0.9170690527074213,0
0.011859895651810337,0.06660914746852509,0
0.0035924028758080873,0.4435419360144044,0
0.7767543947622246,0.26724275419808396,1
0.10413490294234207,0.34456908390857655,0
0.1361850770749804,0.8938186729990936,0
0.9640628446162496,0.07021662461719524,1
0.09930034874424731,0.8939405777714099,0
0.7055930309190792,0.7159507746242456,1
0.7365036408491578,0.9591538532036963,1
0.26181354410494617,0.6178804735397769,0
0.9250017252834357,0.5300493339335562,1
0.13588500628413402,0.6106621744708951,0
0.7468344989276205,0.07446004875328716,1
0.0018767018180608774,0.832259313407371,0
0.36153765974172536,0.7719237019133297,0
0.8508222615381094,0.059366043339314944,1
0.7120505327916347,0.6328712606569156,1
0.2915399842507246,0.5011533733508575,0
0.026553504794764815,0.8612255002790501,0
0.1540983855123993,0.2206739410329518,0
0.7399023047543203,0.8162941372106927,1
0.21637362734316934,0.7554370578327454,0
0.1260493452774789,0.8236577492028806,0
0.1504782524914765,0.3139809555925138,0
0.13909887775395835,0.3451823148154056,0
0.37069940311386995,0.7677651760703962,0
0.7827126084188297,0.02315523816888898,1
0.3670051738233946,0.2295220062818566,0
0.5193617602510013,0.13672624495992602,1
0.9170703210670541,0.46913672221958136,1
0.45495926227157835,0.6995016413130962,0
0.44521757423300734,0.47656749277619814,0
0.997507738585294,0.21182501155265332,1
0.20179881151935286,0.5692773635673418,0
0.8148133576672102,0.011563305685418301,1
0.8164282048594903,0.6262028153183165,1
0.7208631620580993,0.002565297598302929,1
0.9311147988669563,0.4633357183221224,1
0.31502934547498707,0.5109013188069375,0
0.39831354199046953,0.14159454973626295,0
0.8600174740841203,0.4851341946861999,1
0.01897963801326963,0.7000775190708797,0
0.3015777676992365,0.10990945647752004,0
0.22061907419051585,0.4315490407757193,0
0.9429314622226027,0.9113174731408137,1
0.19014384793621064,0.6853715240473244,0
0.20170869324364993,0.9628254181220035,0
0.001781481301630361,0.4388185607707896,0
0.5319097917339917,0.16672018495518548,1
0.5543611747461766,0.6826917262100789,1
0.545440419414918,0.830469429606919,1
0.4460247005830571,0.8742870511158038,0
0.5356219558999303,0.9338552340023879,1
0.18559600517563002,0.08252601524119196,0
0.09384531328422452,0.484626912421518,0
0.3280109578527748,0.3950540138205264,0
0.5467865908652003,0.8748074097968904,1
0.8368224356616043,0.9376806147181332,1
0.7741368247982859,0.14136000204915822,1
0.2997299064260305,0.028257137324336434,0
0.36222431934918087,0.7589603582971166,0
0.39481468950796006,0.5908449684356675,0
0.9331338663744867,0.29472581066112147,1
0.9142453117128713,0.11376213092859855,1
0.10701669913132994,0.1346767093141713,0
0.08227248893136951,0.8709090830303552,0
0.6148938779482013,0.5018930350246151,1
0.3658405086460462,0.07038228834057114,0
0.8619407683351465,0.25535158429544225,1
0.5401930633332148,0.5808226156076417,1
0.9257221082334471,0.8532541240027717,1
0.8136337251867506,0.7516456402034983,1
0.7269201460304041,0.6172844736884348,1
0.028119873659387506,0.21434799627666712,0
0.6100523377882099,0.8421338028966394,1
0.8137523685659205,0.5310636632760541,1
0.3059945784897835,0.785671357452532,0
0.871027971350271,0.06712421868332608,1
0.1734346834924222,0.05994243899720153,0
0.8358120816701254,0.12593470530650464,1
0.447867386415141,0.9673663174534117,0
0.23630995394830578,0.34730913496684723,0
0.05918368102837768,0.944322957637315,0
0.8470441106421742,0.8101802486590508,1
0.5827425354405323,0.03887800040912193,1
0.9765864376371858,0.06211319178168373,1
0.40993774817113293,0.49137527429789096,0
0.36286036250426457,0.11384953481141002,0
0.6073446164987873,0.8816115849292164,1
0.3577747127426606,0.5691434506218214,0
0.5099048758172633,0.8823072545725426,1
0.9354634406451299,0.4543639457984877,1
0.36214412756994774,0.1986257461822022,0
0.365936910864492,0.1800965809700018,0
0.4872455878311761,0.2836648935176681,0
0.10856491957725922,0.5271570490383478,0
0.8799614950895952,0.9280600074795075,1
0.04134200902968721,0.6608812274933598,0
0.08751155442967962,0.10943126143617932,0
0.41138660768027524,0.5453533971552061,0
0.3714966340462863,0.12567218998075624,0
0.49005717557665196,0.4724245369522039,0
0.7464669193382071,0.4939583422917737,1
0.512177948261112,0.3164252923498355,1
0.31371519846879525,0.6289222777412522,0
0.3676938559440578,0.32999003129741566,0
0.9004407277106447,0.905178985655447,1
0.2132205186801287,0.9665616666145036,0
0.3806759428935058,0.9501833304026623,0
0.558029111163495,0.6932244102811873,1
0.6447652003021793,0.049492472388361075,1
0.01623788897031786,0.729717509992735,0
0.9268817328142245,0.06523586826588912,1
0.27929833444578944,0.7669753203724455,0
0.2718113138329141,0.24620309610774394,0
0.8923476494927838,0.612867762631871,1
0.8227927635031917,0.7231937501694194,1
0.36498699868592954,0.8875253130083121,0
0.39025082402931976,0.9553914240950567,0
0.9565870334087221,0.2555554299296726,1
0.43134409466877444,0.5832075306107386,0
0.11271284676884397,0.11438940746803461,0
0.8041544584841707,0.6924441899561704,1
0.7718475729679729,0.15306819609332967,1
0.6430147404509693,0.7624542936686006,1
0.37666577072926277,0.2379853002712543,0
0.4928605630381081,0.23222388220634538,0
0.9076022807643442,0.3356958910251895,1
0.9123717833471998,0.026575537595411425,1
0.6630016242217599,0.0906668728953024,1
0.939477003528914,0.7858481780054851,1
0.190786825507279,0.5688555441784716,0
0.7806690201244935,0.03598425750126677,1
0.360707092823206,0.5690100666173653,0
0.9197829280514789,0.1665874603111709,1
0.48488917068033843,0.08883867272487322,0
0.36432589464478726,0.5687381321610973,0
0.7815522377246558,0.3079878302005641,1
0.34541532483582504,0.6393006330276371,0
0.5082283894340524,0.052917166139504146,1
0.31431301941966194,0.9072319631124107,0
0.3479773618115708,0.3079117753873666,0
0.9311631176814428,0.10244229398344362,1
0.9066260257665313,0.19753414144509407,1
0.3958594590915716,0.557940187907482,0
0.8213133194490421,0.5519763600936562,1
0.08043192718653291,0.6924663290641685,0
0.325573079606147,0.7719268445850819,0
0.48691087712427594,0.300136525290742,0
0.5377832287553379,0.8464179587248053,1
0.13878105411538588,0.5739724425256825,0
0.36160179820330907,0.8877641896563471,0
0.9453713201786601,0.37111168675299766,1
0.7323482559579655,0.4639576429117497,1
0.8534221853991935,0.518157690883433,1
0.41825026022655887,0.6100299943480878,0
0.7962797833846589,0.7074088939062809,1
0.84315132468693,0.6893399290842531,1
0.39509952439710694,0.013708454641754408,0
0.0685045821299255,0.14398601727130822,0
0.2966833200928366,0.7887716478382344,0
0.3987383234140971,0.06929619739817672,0
0.047845337987363346,0.5616893672369252,0
0.4735800324899683,0.14365705969303844,0
0.2352037950768121,0.7558228604345887,0
0.7560409556911993,0.2911457692385676,1
0.37956544894599453,0.02659751583348069,0
0.650259145007877,0.5660132962607034,1
0.9349491804931374,0.47344708721835715,1
0.5438040491798861,0.7940046780559918,1
0.8474308419121961,0.8548145666651312,1
0.517099956810974,0.737533714735535,1
0.3658265788943179,0.4351102272811558,0
0.8528514529299489,0.6032037588699889,1
0.7085847116704546,0.11400215321078333,1
0.8644178339205276,0.9828770796487518,1
0.41378304817465383,0.6542993200601702,0
0.5602145910413496,0.739152137693087,1
0.6104929163230637,0.28992407109357243,1
0.49125704559976213,0.8622088866659967,0
0.7302585056674418,0.47734713825758956,1
0.2990316815172156,0.37325838219088125,0
0.26575381278621235,0.07770859226227589,0
0.8948692451319668,0.5595077183756444,1
0.7484191446683688,0.8723781664857947,1
0.5495067549000004,0.6728735504188602,1
0.877095696325864,0.5444726862496319,1
0.4427560869787891,0.6588944569684497,0
0.07003616565562787,0.9666121396496243,0
0.738821116049732,0.004974585312062518,1
0.33097499970184396,0.20287973367995848,0
0.2694246660417363,0.6454211478807562,0
0.5370911636876902,0.31633187640364047,1
0.653480822255187,0.9174632254283347,1
0.8739333253434742,0.31890091672910836,1
0.38948772740238014,0.7416564643413223,0
0.2261757638389339,0.3424863209044181,0
0.8307570681591638,0.4095372840025453,1
0.16591632325920058,0.46737765901945094,0
0.17591316266220747,0.702517312149479,0
0.022163389845275328,0.6652790224560171,0
0.9296666832783529,0.829475993908225,1
0.8255501376387302,0.8193879583940893,1
0.5167503468636602,0.6684538124493541,1
0.8946718137828109,0.18485328061746265,1
0.9964016582168465,0.6296296525495727,1
0.17395793429773354,0.35500987486617597,0
0.8129957924699975,0.5565016548198246,1
0.21360211660312556,0.4401732783639005,0
0.8367961889150072,0.6339019545101205,1
0.7077329985472937,0.08971207338441911,1
0.34444135696941924,0.712152866281883,0
0.7445037302916202,0.06581453494826306,1
0.5689281361699706,0.3524112220314253,1
0.8207788291952713,0.5444023054704654,1
0.7143893937493551,0.8382500940788328,1
0.7527354246544212,0.11386162396332733,1
0.6011723881654246,0.8151337567797919,1
0.48794962377189277,0.73659499653672,0
0.6554639128461043,0.600412580473183,1
0.40798112763883,0.46078002912250915,0
0.5606657854705507,0.3398798676013529,1
0.9273871046782308,0.030553816294285996,1
0.5996528064330647,0.5976732307650401,1
0.47747712351821037,0.8740830228534227,0
0.8203332126071256,0.5195778458575595,1
0.5140703754519119,0.3918883364356316,1
0.204905037626255,0.4751426907691877,0
0.578772271111857,0.023292056728595356,1
0.5605278255949321,0.23854855899791738,1
0.7881540761412689,0.8524429412521215,1
0.5268351616594122,0.699234110831151,1
0.30103866797253664,0.41622942001549146,0
0.6593186962248986,0.20793036739233905,1
0.11976901206027346,0.7156575727043082,0
0.11680631183974866,0.7119252362474382,0
0.40950168638359963,0.47056955918829524,0
0.8436192340679035,0.6827179459447861,1
0.6060681076061685,0.3970540600139886,1
0.8373750348846918,0.38972729706274,1
0.5170917390454136,0.4956224547686615,1
0.9138115511508573,0.1295434803004657,1
0.37373515685862546,0.4184871628764427,0
0.6550588357679744,0.8198245957130924,1
0.17207644481874318,0.43553066316827493,0
0.3777310888568429,0.6392910995140189,0
0.9236567529172938,0.8058362099205906,1
0.9867426384097105,0.09010955784948971,1
0.31834775701173557,0.1683638367937056,0
0.33330892039286386,0.25468255040415844,0
0.35590950789064035,0.2626008139135161,0
0.3113267002184652,0.5054557972907857,0
0.36688269397771744,0.9374121432116753,0
0.6550019130884587,0.7387128231046401,1
0.6906877118178179,0.18588184166077293,1
0.10009781642913917,0.16321292189112502,0
0.9289701919705604,0.08773361162634818,1
0.6419909056242146,0.5390465915686468,1
0.24553988089516388,0.8564832415323198,0
0.4682258615012763,0.665933735835476,0
0.2173603746262337,0.5102945702213395,0
0.6351087188358193,0.3458457344606579,1
0.009757242075865924,0.6517102005652675,0
9.302213432260675e-05,0.1971307194793792,0
0.4562809986295341,0.8243387315291433,0
0.9252803940830633,0.5218289351097366,1
0.24983101899937243,0.7768315633161706,0
0.8681975780865364,0.4393978658427453,1
0.6812389187358786,0.9489789954205526,1
0.9784592149316511,0.953859214522504,1
0.8604943316378557,0.8234082957817371,1
0.6988928539335519,0.6308961974356417,1
0.413146447431771,0.064580101965513,0
0.770326763871846,0.9515692923074315,1
0.6578313463548334,0.5467654276262429,1
0.5258224433224195,0.19542745824526087,1
0.31594972648320996,0.010273588001155853,0
0.6007175298242418,0.8635653947997782,1
0.3881703676604241,0.20433575967890638,0
0.4125704781019651,0.29680791302638365,0
0.8550803972084658,0.29795413869492327,1
0.015728439579332676,0.4542257443242509,0
0.23522807217879882,0.5442734462246896,0
0.42983357641508957,0.8412912970057888,0
0.47585087544472815,0.8436325252301793,0
0.7701754803304547,0.2943712012688434,1
0.33369123118277344,0.3205044444643239,0
0.42189042567204005,0.28106837337051893,0
0.7923861138967367,0.47302772377590274,1
0.45189765444528107,0.711590037681918,0
0.6471887889624888,0.7253146095037273,1
0.7149520948130028,0.012263064521740086,1
0.6805449434462069,0.4625435696615159,1
0.8367096510163166,0.6425882416356861,1
0.7980849593382315,0.774705657614905,1
0.8617148026287462,0.3172803887368705,1
0.09775449940344372,0.3535607889632387,0
0.29450155314374216,0.5996852747987677,0
0.9547059123923683,0.00783333005411846,1
0.5302951410853651,0.9056325172099668,1
0.3293766782265186,0.38342738573759827,0
0.2527381002784662,0.99939571329068,0
0.45974469302888854,0.6811073542701459,0
0.231611177365469,0.7606775458682824,0
0.6874322864484331,0.32360980137192064,1
0.8842589110659744,0.7275510663534137,1
0.8860378814057026,0.9497552466269631,1
0.06480969502363532,0.2801589172896738,0
0.5475464891927035,0.11566714885093976,1
0.03769840751078424,0.073752233092503,0
0.5713315680337264,0.552815309656571,1
0.6027531023942377,0.5964591997319522,1
0.201672856754751,0.5957460884118789,0
0.09849454062408702,0.07181880956471187,0
0.9461584780707806,0.0001937728223168067,1
0.659818707254303,0.5335020755959264,1
0.4377795026061021,0.8591176000941984,0
0.31231746045890485,0.6713110622812662,0
0.11198964038649384,0.4161904247157785,0
0.25486576940441164,0.3936724480141248,0
0.4659456876798256,0.9295269790588748,0
0.4420667807795813,0.9495878411761552,0
0.7691773164503534,0.08554398925329709,1
0.9377362593417058,0.4613137343532272,1
0.4597776891618651,0.7326514556782044,0
0.2229343637076474,0.08809450602075475,0
0.4958461537545973,0.19793691752399822,0
0.5187736245900514,0.13928014650388298,1
0.9743098807534136,0.07442165506240517,1
0.6837563489715391,0.2758750460205567,1
0.3334787324123334,0.18915057199660634,0
0.9342197024661469,0.46923200647824836,1
0.17918656387002174,0.06881445163037525,0
0.8273527723839547,0.6734795593584106,1
0.9155360410110729,0.2511382872209813,1
0.918906479529344,0.3413843726150151,1
0.06586692857239052,0.4225996552326894,0
0.5868348151468671,0.20124600088002187,1
0.2373496594317478,0.017645284869153066,0
0.05470389039687129,0.526630034074482,0
0.8835012182662846,0.9066254290789041,1
0.14558721334213798,0.3314227970347452,0
0.46828483190732595,0.4278993012685569,0
0.45288493821565856,0.8635719205263342,0
0.931226730899168,0.661120031218422,1
0.562355123984415,0.8641704001288648,1
0.4481961920484159,0.6400299347638354,0
0.3838015749119832,0.3424324879825469,0
0.9442376572129539,0.12607183320494864,1
0.3289502081136291,0.547295457170205,0
0.6848730531345676,0.6945426348925511,1
0.2493750270255224,0.31394947608037793,0
0.6593714548791358,0.3832278557881815,1
0.9689338707224759,0.4444686455121196,1
0.8717671399373423,0.8194522380470177,1
0.6744042281925964,0.17906008064115508,1
0.26222132929399966,0.6209326908685937,0
0.8639290906004126,0.9721573599998697,1
0.919577104942748,0.9787552029793518,1
0.4258877654846793,0.507542553811297,0
0.6683820779217416,0.6605432096176399,1
0.8771879799088981,0.615336184085476,1
0.6117351417162262,0.13586594984421574,1
0.6109897982265878,0.5056024591814964,1
0.16450563030922416,0.21418169501051365,0
0.1372099175503173,0.05683317795779608,0
0.4636787713180376,0.38500155484108767,0
0.48691839558548455,0.4098068687300095,0
0.17423882801018475,0.41853612524274986,0
0.007524656118294337,0.11649678919727824,0
0.5093544763525394,0.1036375935496503,1
0.7250710115677249,0.5940208188488559,1
0.03728287710185929,0.5099857938829548,0
0.07641424697135812,0.5253099178036881,0
0.2695389235681962,0.4577351995691733,0
0.8978585668255307,0.2719458046035489,1
0.5331173880480121,0.9570435635594555,1
0.18845056613491695,0.059549879091275404,0
0.12086028072892208,0.2308722899215705,0
0.8324874306010351,0.2856359395943513,1
0.8515905465193863,0.9922978655108492,1
0.4757474600252757,0.38887543707227445,0
0.0939455279371807,0.45572122847569885,0
0.4108429557074982,0.8616879632413361,0
0.13158037684397628,0.0909075495182261,0
0.08625019870247164,0.34393304846596906,0
0.01338619867621893,0.9392152846847593,0
0.34638235675641105,0.19947430733530436,0
0.46402768239279657,0.4047745384063587,0
0.19210467365544814,0.922912266520652,0
0.6374165087607172,0.4389465039036736,1
0.18327971597943582,0.8806082620794873,0
0.5239101549161396,0.26155181990376664,1
0.10478329760675198,0.3953939589759793,0
0.9689945620039453,0.010444610903278084,1
0.7977548068698029,0.16235516628867408,1
0.9605355616211229,0.6880163194736764,1
0.6321627518047462,0.9520472743508446,1
0.5181764731517404,0.803679606165434,1
0.6117946941567238,0.6504412368601732,1
0.8521231907930974,0.4850581663132115,1
0.39988801970553445,0.6623935342964203,0
0.7699941283538491,0.8152289530261181,1
0.9603614882458206,0.689116286193315,1
0.8404463794261454,0.17657301067441233,1
0.6627675281901475,0.2832914149042369,1
0.8645735070003518,0.3958258228884176,1
0.944394178596546,0.848977154673632,1
0.3315761812506578,0.27705745705442875,0
0.7558600482489417,0.8368799891151514,1
0.6453991776410936,0.16045893212368478,1
0.34735934081864295,0.03802443305195424,0
0.48012561137331544,0.9628138293449272,0
0.7270425803560142,0.19893447607722337,1
0.04849269428874181,0.3147653976136624,0
0.24950594956282346,0.3933830099743225,0
0.7109120816938775,0.4771817920810876,1
0.03670326449250616,0.8266038701862606,0
0.7326930209714,0.8829441383392512,1
0.7628007225334376,0.2119199028624077,1
0.17797267020930552,0.5524077245028702,0
0.6112829219519301,0.7277949626722177,1
0.7153977434790275,0.19517931302549907,1
0.6100147828488723,0.9972352494959179,1
0.6292344052232407,0.6497311944450042,1
0.6310427820555444,0.06463784975817255,1
0.48758267420268486,0.6483306486721485,0
0.8765827031802829,0.8377317699790906,1
0.8367058930032727,0.16768146434332964,1
0.34275981870576255,0.5950347746108963,0
0.06273882945635767,0.5066110417399405,0
0.35923280427268844,0.82436101701367,0
0.3673051875344526,0.1302999327559089,0
0.588576727596024,0.1265778244764756,1
0.9175910321819232,0.01074521941967832,1
0.9729381417024064,0.6666775147904656,1
0.5680848133402764,0.5522867573225404,1
0.3224231725219905,0.6727604073072525,0
0.7844483815856345,0.256730062675244,1
0.07279001491288606,0.9221370220454448,0
0.8810033545762865,0.0868819869624643,1
0.9605378711696384,0.3361711582247032,1
0.4241153982084953,0.0030410349457444807,0
0.38711575137219756,0.38223131742875227,0
0.16096698204054494,0.8152547999977353,0
0.8315866341986562,0.9647887047818074,1
0.8525237329209051,0.6735425291243682,1
0.5194838468261319,0.773347536041486,1
0.8888792378176283,0.5285120177562794,1
0.8868459964067485,0.9515237871528816,1
0.835542138199152,0.5730592776091632,1
0.5723800697995237,0.6134169763513936,1
0.47950181164606454,0.5606798471990712,0
0.7141642771028015,0.16760615595800366,1
0.5574262728222867,0.48003833907488536,1
0.9784245875272924,0.6956045240367901,1
0.4870272601440615,0.14391602878590526,0
0.5631155873147858,0.43087799183961983,1
0.7374441179872508,0.3054206324548254,1
0.9604751107900403,0.007326807858176854,1
0.2572558926574059,0.020093028292061277,0
0.8252663684793513,0.40343029111292217,1
0.008877139810300028,0.004351021295398327,0
0.7368343468569593,0.1143807607658337,1
0.17713476895004732,0.9980794662713268,0
0.7656920014525351,0.9258755653778269,1
0.418015264813383,0.7539765666810802,0
0.2464300334414974,0.17393691516876508,0
0.7591895071431807,0.5376430219202759,1
0.8240306174264942,0.5424931822543106,1
0.25308726434431617,0.9868755080972093,0
0.07118208457005348,0.7064423243889344,0
0.3968582037448751,0.9071996944079805,0
0.4005306066205633,0.4521732034109289,0
0.3882609976311445,0.9475451655151307,0
0.8193404589516707,0.5351852640602378,1
0.5112659424374488,0.03817903972040615,1
