col1,col2,col3,col4,Outcome
0.5016515571181649,0.5797866352303704,0.08628054599303248,0.9703389589939238,1
0.29148513368055173,0.05502501634273371,0.5031057175539347,0.9990502576176219,0
0.29205711568029535,0.10751873130365641,0.019465402340250848,0.5339377162972863,0
0.5602531712873196,0.6360176990862609,0.6758238863517126,0.4172623842837676,1
0.2831804463139481,0.4464015693023362,0.6216495835367427,0.062161399568414155,0
0.9410462534964491,0.8038550765445562,0.5346829631898778,0.5302647648710818,1
0.1288502098696993,0.06119197751846872,0.07632714581622035,0.9527766288377547,0
0.48569235533153976,0.18133768681323448,0.5618696121413511,0.22208889875451354,0
0.5167870602210948,0.07518354161357144,0.19394482223434262,0.010567146983858966,1
0.1441555623036812,0.22244342467202238,0.5395674076355705,0.48564848752405276,0
0.9608206333841377,0.52642478133282,0.8653799269784971,0.44795863635852107,1
0.5275561960394998,0.379897742736813,0.23913016194750636,0.26356857212748075,1
0.20539975014014455,0.46985485287445683,0.1957566307892974,0.29026788826209804,0
0.06062224495898105,0.5254318961350355,0.24979587244122126,0.38856515914858203,0
0.7611651747844863,0.7244338451931212,0.6595206180143748,0.7091643640419171,1
0.06166426092390864,0.3574142901087414,0.9145395527632636,0.2765360505499562,0
0.38279701389924314,0.7250439004490943,0.18202688669569733,0.5142660375188755,0
0.46410768191381624,0.1550330467485651,0.38043314233436276,0.8749236296596334,0
0.2618708180229231,0.449212312385187,0.9622487024067743,0.1824851930861765,0
0.05708038026589135,0.3621710934181066,0.8928666376781329,0.8672401100263678,0
0.41753905072192077,0.6780628658007474,0.40961771704488414,0.5639243774501086,0
0.004949476583396395,0.727469919001584,0.6787789640724117,0.16054028828966616,0
0.8460793335662625,0.12565269108611454,0.29079524738604046,0.7427391713155195,1
